etadB,keyRateEUR
-0,0.577841146305472
2,0.346454879263426
4,0.209071937642701
6,0.124724456023904
8,0.0728579357376666
10,0.0422951289829074
12,0.0239281732126354
14,0.0132602544921088
16,0.00706242906947172
18,0.00356177585407089
20,0.00163903126665011
22,0.000628135885773324
24,0.000131053634977388
26,-8.05282440848501e-05
28,0
30,0
32,0
34,0
36,0
38,0
40,0
42,0
44,0
46,0
48,0
50,0
