etadB,keyRateEUR
-0,0.649212549103304
2,0.404457069336862
4,0.251018934282257
6,0.155025779256135
8,0.095076700067774
10,0.0577841146305473
12,0.0346454879263426
14,0.0209071937642701
16,0.0124724456023904
18,0.00728579357376666
20,0.00422951289829074
22,0.00239281732126354
24,0.00132602544921088
26,0.000706242906947172
28,0.000356177585407089
30,0.000163903126665011
32,6.28135885773324e-05
34,1.31053634977388e-05
36,-8.05282440848501e-06
38,0
40,0
42,0
44,0
46,0
48,0
50,0
