logrenyiAlpha,epsilonInt,Ntot,iteration
-2.01504516601562,0.25,1000000,14
-1.87391662597656,0.25,1000000,15
-1.78427505493164,0.25,1000000,16
-1.52810668945312,0.25,1000000,17
-0.8436279296875,0.25,1000000,18
