logrenyiAlpha,epsilonInt,Ntot,iteration
-2.04664611816406,0.1,1000000,8
-1.907958984375,0.1,1000000,9
-1.80615234375,0.1,1000000,10
-1.6953125,0.1,1000000,11
-0.939559936523438,0.1,1000000,12
-1.07763671875,0.1,1000000,13
