logrenyiAlpha,epsilonInt,Ntot,iteration
-2.88671875,0.25,100000000,50
-2.67584228515625,0.25,100000000,51
-2.677734375,0.25,100000000,52
-2.671630859375,0.25,100000000,53
-2.5625,0.25,100000000,54
-2.47454833984375,0.25,100000000,55
-2.46551513671875,0.25,100000000,56
-2.39060974121094,0.25,100000000,57
-2.125,0.25,100000000,58
-2.27734375,0.25,100000000,59
-1.83203125,0.25,100000000,60
-1.91824340820312,0.25,100000000,61
-1.32363891601562,0.25,100000000,62
-1.17184448242188,0.25,100000000,63
