logrenyiAlpha,epsilonInt,Ntot,iteration
-3.02218627929688,0.25,100000000,49
-2.95785522460938,0.25,100000000,50
-3.11468505859375,0.25,100000000,51
-3.083740234375,0.25,100000000,52
-3.060546875,0.25,100000000,53
-2.93356323242188,0.25,100000000,54
-2.92212295532227,0.25,100000000,55
-2.51560974121094,0.25,100000000,56
-2.46868515014648,0.25,100000000,57
-2.24696273803711,0.25,100000000,58
-1.98828125,0.25,100000000,59
-1.74832153320312,0.25,100000000,60
-1.05313110351562,0.25,100000000,61
